Node ID,Parent ID,Node Type,Sort Key,Path,Layer ID,Layer Name,Name,Phase,Outcome,Depends On,Parallel Safe,Projects,Files / Globs,Schema Contexts,Contracts / APIs,Gate,Acceptance,Baseline Version,Record Version,Effective From,Status,Breakdown Complete,Manual Progress,Owner,Priority,Risk,Source,Change ID,Supersedes Version,Is Current,Notes
M-06-3.2,F-06-3,Milestone,06.003.002,06 PRODUCT CORE > F-06-3 Subscriptions and Entitlements > M-06-3.2 Entitlements and feature access,06,PRODUCT CORE,Entitlements and feature access,P3,A capability check resolves from the subscriber's entitlements.,M-06-3.1,Yes,,,schema:product_core,,,A feature hidden on the free plan is inaccessible via API as well as UI.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-06-4,06,Feature,06.004,06 PRODUCT CORE > F-06-4 Quotas and Product Metering,06,PRODUCT CORE,Quotas and Product Metering,P3,"Bound consumption per product and per plan, using Platform's usage records.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Usage metering at product level, quotas, limits"
M-06-4.1,F-06-4,Milestone,06.004.001,06 PRODUCT CORE > F-06-4 Quotas and Product Metering > M-06-4.1 Product quotas,06,PRODUCT CORE,Product quotas,P3,A product enforces a per-plan limit on a metered capability.,M-01-4.2 | M-06-3.2,Yes,,,schema:product_core,,,"Exceeding an AI token quota returns a clear, actionable error and records the denial.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-06-5,06,Feature,06.005,06 PRODUCT CORE > F-06-5 Settings and Preferences,06,PRODUCT CORE,Settings and Preferences,P3,Give products a consistent place for configuration that belongs to a member or to a product instance.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Product settings, preferences"
M-06-5.1,F-06-5,Milestone,06.005.001,06 PRODUCT CORE > F-06-5 Settings and Preferences > M-06-5.1 Scoped settings,06,PRODUCT CORE,Scoped settings,P3,"Settings resolve through product, workspace, project and member in a defined order.",M-06-1.1 | M-06-2.1,Yes,,,schema:product_core,,,"A member preference overrides a workspace default, which overrides a product default.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-06-6,06,Feature,06.006,06 PRODUCT CORE > F-06-6 Onboarding,06,PRODUCT CORE,Onboarding,P3,Stop each product inventing its own first-run experience.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Onboarding framework, product lifecycle hooks"
M-06-6.1,F-06-6,Milestone,06.006.001,06 PRODUCT CORE > F-06-6 Onboarding > M-06-6.1 Onboarding state machine,06,PRODUCT CORE,Onboarding state machine,P3,A product declares onboarding steps and a member's progress is tracked.,M-06-2.1,Yes,,,schema:product_core,,,An interrupted onboarding resumes at the correct step after sign-in.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
07,,Layer,07,07 DEVELOPER,07,DEVELOPER,DEVELOPER,,"Define, plan, build, test, review and coordinate software development, and be the structured system of record for development state - replacing chat transcripts and markdown. Developer builds the products and it builds the other layers, including itself.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Not Assessed,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Developer has its own conversation surface, but it does not implement chat. It registers its scope hierarchy with Layer 06 and implements the Layer 11 EXPERIENCE scope resolver, so a conversation held against a Milestone receives that milestone's context. Everything needed to develop a product is reachable from here."
F-07-0,07,Feature,07.000,07 DEVELOPER > F-07-0 Development Control Baseline,07,DEVELOPER,Development Control Baseline,P0,Temporary workbook and machine-readable mirror used until M-07-1.1 imports them.,,No,,,,,GATE_A,,1.0,1.0,2026-08-25,In Progress,No,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Temporary workbook and machine-readable mirror used until M-07-1.1 imports them.
M-07-0.1,F-07-0,Milestone,07.000.001,07 DEVELOPER > M-07-0.1 Versioned roadmap and simultaneous-development control,07,DEVELOPER,Versioned roadmap and simultaneous-development control,P0,"Baseline every roadmap node, reserve active scope before implementation, and preserve append-only history.",,No,,,,,GATE_A,,1.0,1.0,2026-08-25,In Progress,No,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,"Baseline every roadmap node, reserve active scope before implementation, and preserve append-only history."
WI-07-0.1.1,M-07-0.1,WorkItem,07.000.001.001,07 DEVELOPER > WI-07-0.1.1 Architecture audit and roadmap baseline,07,DEVELOPER,Architecture audit and roadmap baseline,P0,Audit the three current archives and import the v2.2 roadmap without deleting or renumbering any source node.,,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Completed,No,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Audit the three current archives and import the v2.2 roadmap without deleting or renumbering any source node.
T-07-0.1.1.1,WI-07-0.1.1,Task,07.000.001.001.001,"07 DEVELOPER > T-07-0.1.1.1 Inspect Platform, Intelligence and Experience",07,DEVELOPER,"Inspect Platform, Intelligence and Experience",P0,"Static architecture, security, persistence, CI, package and test review.",,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Completed,Yes,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,"Static architecture, security, persistence, CI, package and test review."
T-07-0.1.1.2,WI-07-0.1.1,Task,07.000.001.001.002,07 DEVELOPER > T-07-0.1.1.2 Create control workbook v1.0,07,DEVELOPER,Create control workbook v1.0,P0,Workbook contains all hierarchy levels and append-only version fields.,,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Completed,Yes,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Workbook contains all hierarchy levels and append-only version fields.
WI-07-0.1.2,M-07-0.1,WorkItem,07.000.001.002,07 DEVELOPER > WI-07-0.1.2 Active change ledger and preflight enforcement,07,DEVELOPER,Active change ledger and preflight enforcement,P0,"Every development chat reads the control state, declares scope and receives a conflict verdict before editing.",,,Nexus.Developer,NEXUS_DEVELOPMENT_CONTROL.xlsx | control/* | scripts/*,,,GATE_A,,1.0,1.0,2026-08-25,Completed,No,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,"Every development chat reads the control state, declares scope and receives a conflict verdict before editing."
T-07-0.1.2.1,WI-07-0.1.2,Task,07.000.001.002.001,07 DEVELOPER > T-07-0.1.2.1 Define five preflight verdicts,07,DEVELOPER,Define five preflight verdicts,P0,"CLEAR, DEPENDENCY FOUND, OVERLAP FOUND, CONFLICT FOUND, ARCHITECTURE CONFLICT.",,,Nexus.Developer,NEXUS_DEVELOPMENT_CONTROL.xlsx | control/* | scripts/*,,,GATE_A,,1.0,1.0,2026-08-25,Completed,Yes,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,"CLEAR, DEPENDENCY FOUND, OVERLAP FOUND, CONFLICT FOUND, ARCHITECTURE CONFLICT."
T-07-0.1.2.2,WI-07-0.1.2,Task,07.000.001.002.002,07 DEVELOPER > T-07-0.1.2.2 Create machine-readable mirrors and scripts,07,DEVELOPER,Create machine-readable mirrors and scripts,P0,CSV/JSON mirrors allow terminals and coding agents to perform the same check.,,,Nexus.Developer,NEXUS_DEVELOPMENT_CONTROL.xlsx | control/* | scripts/*,,,GATE_A,,1.0,1.0,2026-08-25,Completed,Yes,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,CSV/JSON mirrors allow terminals and coding agents to perform the same check.
WI-07-0.1.3,M-07-0.1,WorkItem,07.000.001.003,07 DEVELOPER > WI-07-0.1.3 Nexus.Developer bootstrap and DevTools migration,07,DEVELOPER,Nexus.Developer bootstrap and DevTools migration,P0,Repository bootstrap is prepared. Actual DevTools source was not in the three attached archives and therefore cannot be moved or reworked safely yet.,,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Blocked,No,,Unassigned,Critical,High,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Repository bootstrap is prepared. Actual DevTools source was not in the three attached archives and therefore cannot be moved or reworked safely yet.
T-07-0.1.3.1,WI-07-0.1.3,Task,07.000.001.003.001,07 DEVELOPER > T-07-0.1.3.1 Create Nexus.Developer bootstrap,07,DEVELOPER,Create Nexus.Developer bootstrap,P0,Uses the architecture-approved repository name Nexus.Developer; Layer 07 remains DEVELOPER.,,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Completed,Yes,,Unassigned,Critical,Medium,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Uses the architecture-approved repository name Nexus.Developer; Layer 07 remains DEVELOPER.
T-07-0.1.3.2,WI-07-0.1.3,Task,07.000.001.003.002,07 DEVELOPER > T-07-0.1.3.2 Import and rework C:\Personal\DevTools,07,DEVELOPER,Import and rework C:\Personal\DevTools,P0,Waiting for a ZIP of C:\Personal\DevTools containing the PowerShell/WPF shell and scripts.,,,Nexus.Developer,,,,GATE_A,,1.0,1.0,2026-08-25,Blocked,Yes,,Unassigned,Critical,High,Architecture audit 2026-08-25,CHG-20260825-001,,Yes,Waiting for a ZIP of C:\Personal\DevTools containing the PowerShell/WPF shell and scripts.
F-07-1,07,Feature,07.001,07 DEVELOPER > F-07-1 Work Graph,07,DEVELOPER,Work Graph,P1,Development state currently lives in conversation and is lost between sessions. Nexus cannot coordinate simultaneous workers without a machine-readable model of what is being built and what depends on what.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Product definition, modules, milestones, work items, tasks, subtasks"
M-07-1.1,F-07-1,Milestone,07.001.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates,07,DEVELOPER,Work graph aggregates,P1,The full hierarchy from ProductDevelopment down to Subtask exists as queryable structure rather than prose.,M-03-1.1 | M-06-1.1 | M-02-2.1,No,,,schema:developer,,GATE_A,"Every node type exists in the dev schema with Id/Seq/Ref. | A Milestone references a Layer 02 DATA Document by id for its specification. | A ProductDevelopment references a Layer 03 GOVERNANCE ProductId. | Developer registers Milestone, Feature, WorkItem, Task as Layer 06 PRODUCT CORE scope kinds. | Architecture tests confirm Developer references no product domain assembly.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-1.1.1,M-07-1.1,WorkItem,07.001.001.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates,07,DEVELOPER,Hierarchy aggregates,P1,,,,Nexus.Developer.Core | Nexus.Developer.Graph,,developer,Nexus.Developer.Contracts,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-1.1.1.1,WI-07-1.1.1,Task,07.001.001.001.001,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.1 Define ProductDevelopment, Module and Feature",07,DEVELOPER,"Define ProductDevelopment, Module and Feature",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.1.1.1,T-07-1.1.1.1,Subtask,07.001.001.001.001.001,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.1 Define ProductDevelopment, Module and Feature > S-07-1.1.1.1.1 ProductDevelopment hangs off a Governance ProductId, not a name",07,DEVELOPER,"ProductDevelopment hangs off a Governance ProductId, not a name",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.1.1.2,T-07-1.1.1.1,Subtask,07.001.001.001.001.002,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.1 Define ProductDevelopment, Module and Feature > S-07-1.1.1.1.2 Refs PDV, MOD, FEA in the established format",07,DEVELOPER,"Refs PDV, MOD, FEA in the established format",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-1.1.1.2,WI-07-1.1.1,Task,07.001.001.001.002,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.2 Define Milestone, WorkItem, Task, Subtask",07,DEVELOPER,"Define Milestone, WorkItem, Task, Subtask",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.1.2.1,T-07-1.1.1.2,Subtask,07.001.001.001.002.001,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.2 Define Milestone, WorkItem, Task, Subtask > S-07-1.1.1.2.1 Milestone carries phase, outcome and DocumentRef",07,DEVELOPER,"Milestone carries phase, outcome and DocumentRef",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.1.2.2,T-07-1.1.1.2,Subtask,07.001.001.001.002.002,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.2 Define Milestone, WorkItem, Task, Subtask > S-07-1.1.1.2.2 Absorb the existing Chat-domain WorkItem rather than duplicating it",07,DEVELOPER,Absorb the existing Chat-domain WorkItem rather than duplicating it,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.1.2.3,T-07-1.1.1.2,Subtask,07.001.001.001.002.003,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.1 Hierarchy aggregates > T-07-1.1.1.2 Define Milestone, WorkItem, Task, Subtask > S-07-1.1.1.2.3 Self-referencing parents use NoAction to avoid cascade cycles",07,DEVELOPER,Self-referencing parents use NoAction to avoid cascade cycles,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-1.1.2,M-07-1.1,WorkItem,07.001.001.002,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.2 ScopeDeclaration,07,DEVELOPER,ScopeDeclaration,P1,,,,Nexus.Developer.Graph,,developer,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Built here rather than with the analysis feature. ScopeDeclaration is what makes parallel safety computable, and adding it later means backfilling every work item."
T-07-1.1.2.1,WI-07-1.1.2,Task,07.001.001.002.001,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.2 ScopeDeclaration > T-07-1.1.2.1 Declare projects, files, schema contexts and contracts per work item",07,DEVELOPER,"Declare projects, files, schema contexts and contracts per work item",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.2.1.1,T-07-1.1.2.1,Subtask,07.001.001.002.001.001,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.2 ScopeDeclaration > T-07-1.1.2.1 Declare projects, files, schema contexts and contracts per work item > S-07-1.1.2.1.1 SchemaContexts is a distinct field - two migrations on one DbContext conflict",07,DEVELOPER,SchemaContexts is a distinct field - two migrations on one DbContext conflict,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.2.1.2,T-07-1.1.2.1,Subtask,07.001.001.002.001.002,"07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.2 ScopeDeclaration > T-07-1.1.2.1 Declare projects, files, schema contexts and contracts per work item > S-07-1.1.2.1.2 Contracts field captures shared-boundary changes",07,DEVELOPER,Contracts field captures shared-boundary changes,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-1.1.3,M-07-1.1,WorkItem,07.001.001.003,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.3 Roadmap import,07,DEVELOPER,Roadmap import,P1,,,,Nexus.Developer.Infrastructure,,developer,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-1.1.3.1,WI-07-1.1.3,Task,07.001.001.003.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.3 Roadmap import > T-07-1.1.3.1 Import nexus-roadmap.yaml into the work graph,07,DEVELOPER,Import nexus-roadmap.yaml into the work graph,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.3.1.1,T-07-1.1.3.1,Subtask,07.001.001.003.001.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.3 Roadmap import > T-07-1.1.3.1 Import nexus-roadmap.yaml into the work graph > S-07-1.1.3.1.1 Idempotent - re-import updates rather than duplicates,07,DEVELOPER,Idempotent - re-import updates rather than duplicates,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.3.1.2,T-07-1.1.3.1,Subtask,07.001.001.003.001.002,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.3 Roadmap import > T-07-1.1.3.1 Import nexus-roadmap.yaml into the work graph > S-07-1.1.3.1.2 Import this roadmap and confirm node counts match the source,07,DEVELOPER,Import this roadmap and confirm node counts match the source,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-1.1.3.1.3,T-07-1.1.3.1,Subtask,07.001.001.003.001.003,07 DEVELOPER > F-07-1 Work Graph > M-07-1.1 Work graph aggregates > WI-07-1.1.3 Roadmap import > T-07-1.1.3.1 Import nexus-roadmap.yaml into the work graph > S-07-1.1.3.1.3 Report any dependency id that does not resolve,07,DEVELOPER,Report any dependency id that does not resolve,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-07-1.2,F-07-1,Milestone,07.001.002,07 DEVELOPER > F-07-1 Work Graph > M-07-1.2 Work graph API and views,07,DEVELOPER,Work graph API and views,P1,"The graph is readable and editable by a person, not only by an importer.",M-07-1.1,Yes,,,,,GATE_A,"A milestone and its descendants are retrievable in one call. | A work item can be created, edited and re-parented. | Filtering by phase returns only that phase's nodes.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-1.2.1,M-07-1.2,WorkItem,07.001.002.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.2 Work graph API and views > WI-07-1.2.1 Graph query and mutation API,07,DEVELOPER,Graph query and mutation API,P1,,,,Nexus.Developer.Api,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-1.2.1.1,WI-07-1.2.1,Task,07.001.002.001.001,07 DEVELOPER > F-07-1 Work Graph > M-07-1.2 Work graph API and views > WI-07-1.2.1 Graph query and mutation API > T-07-1.2.1.1 Subtree retrieval with depth limit,07,DEVELOPER,Subtree retrieval with depth limit,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-1.2.1.2,WI-07-1.2.1,Task,07.001.002.001.002,07 DEVELOPER > F-07-1 Work Graph > M-07-1.2 Work graph API and views > WI-07-1.2.1 Graph query and mutation API > T-07-1.2.1.2 CRUD with re-parenting and cycle rejection,07,DEVELOPER,CRUD with re-parenting and cycle rejection,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-07-2,07,Feature,07.002,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis,07,DEVELOPER,Dependency and Parallel-Safe Analysis,P1,"Decide what can run at the same time. This is the capability the Foundation Gate exists to prove, and getting it wrong corrupts work rather than merely slowing it.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Dependency graph, parallel-safe analysis"
M-07-2.1,F-07-2,Milestone,07.002.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph,07,DEVELOPER,Dependency graph,P1,Blocking and parallel relationships are explicit and transitively resolvable.,M-07-1.1,Yes,,,schema:developer,,GATE_A,"A transitive block is detected - A blocks B, B blocks C, so C is blocked by A. | A dependency cycle is rejected at write time with the cycle path named. | Dependency kinds Blocking, Parallel and Informational are distinguished.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-2.1.1,M-07-2.1,WorkItem,07.002.001.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph > WI-07-2.1.1 Dependency model and traversal,07,DEVELOPER,Dependency model and traversal,P1,,,,Nexus.Developer.Graph,,developer,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-2.1.1.1,WI-07-2.1.1,Task,07.002.001.001.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph > WI-07-2.1.1 Dependency model and traversal > T-07-2.1.1.1 Dependency aggregate with kind,07,DEVELOPER,Dependency aggregate with kind,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-2.1.1.2,WI-07-2.1.1,Task,07.002.001.001.002,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph > WI-07-2.1.1 Dependency model and traversal > T-07-2.1.1.2 Transitive closure with cycle detection,07,DEVELOPER,Transitive closure with cycle detection,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-2.1.1.2.1,T-07-2.1.1.2,Subtask,07.002.001.001.002.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph > WI-07-2.1.1 Dependency model and traversal > T-07-2.1.1.2 Transitive closure with cycle detection > S-07-2.1.1.2.1 Unit test for a three-hop transitive block,07,DEVELOPER,Unit test for a three-hop transitive block,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-2.1.1.2.2,T-07-2.1.1.2,Subtask,07.002.001.001.002.002,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.1 Dependency graph > WI-07-2.1.1 Dependency model and traversal > T-07-2.1.1.2 Transitive closure with cycle detection > S-07-2.1.1.2.2 Unit test rejecting a self-cycle and a two-node cycle,07,DEVELOPER,Unit test rejecting a self-cycle and a two-node cycle,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-07-2.2,F-07-2,Milestone,07.002.002,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.2 Parallel-safety rules,07,DEVELOPER,Parallel-safety rules,P1,"Given any two work items, the system answers whether they may run simultaneously, and says why not when they may not.",M-07-2.1,Yes,,,,,GATE_A,"Rule 1 - no dependency path, transitively, between the two. | Rule 2 - no file or project scope overlap. | Rule 3 - no shared schema mutation; two migrations on one DbContext conflict even on different tables. | Rule 4 - no contract mutation on a shared boundary. | Rule 5 - not both high risk. | Each rule has a unit test that fails if the rule is removed. | The analysis reproduces the parallelisation matrix in the architecture report from declared data alone.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-07-2.2.1,M-07-2.2,WorkItem,07.002.002.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.2 Parallel-safety rules > WI-07-2.2.1 Safety rule engine,07,DEVELOPER,Safety rule engine,P1,,,,Nexus.Developer.Graph,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-07-2.2.1.1,WI-07-2.2.1,Task,07.002.002.001.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.2 Parallel-safety rules > WI-07-2.2.1 Safety rule engine > T-07-2.2.1.1 Implement the five rules over ScopeDeclaration,07,DEVELOPER,Implement the five rules over ScopeDeclaration,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-07-2.2.1.1.1,T-07-2.2.1.1,Subtask,07.002.002.001.001.001,07 DEVELOPER > F-07-2 Dependency and Parallel-Safe Analysis > M-07-2.2 Parallel-safety rules > WI-07-2.2.1 Safety rule engine > T-07-2.2.1.1 Implement the five rules over ScopeDeclaration > S-07-2.2.1.1.1 Rule 3 is the one most often got wrong - test it first,07,DEVELOPER,Rule 3 is the one most often got wrong - test it first,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
